Date,Open,High,Low,Close,Volume
2015-02-13,16.495427522763283,16.609434690371486,16.481176287044097,16.552431106567383,1803000
2015-02-17,16.559555370820863,16.666436911832797,16.531054260784863,16.659311294555664,1798700
2015-02-18,16.645059675171037,16.7946935450961,16.62368282557929,16.737689971923828,1554200
2015-02-19,16.652185367645455,16.76619251450993,16.652185367645455,16.66643524169922,1434900
2015-02-20,16.65218600103361,16.773318769068613,16.56667995809672,16.75906753540039,1195600
2015-02-23,16.673560070161937,16.74481487335237,16.65218458055544,16.716312408447266,1150300
2015-02-24,16.72343835234186,16.908700300637957,16.659309164121193,16.87307357788086,1499100
2015-02-25,16.987077713012695,17.051206889875452,16.97995209790882,16.987077713012695,1556300
2015-02-26,16.887325920269504,16.887325920269504,16.716313834395724,16.75906753540039,1675400
2015-02-27,16.844571112417295,16.93720276610152,16.823195622391978,16.87307357788086,1490100
2015-03-02,16.88019967029839,16.922952010627068,16.844571587464156,16.887325286865234,1122200
2015-03-03,16.908700466880685,16.94432854906043,16.865948127337365,16.89444923400879,1448000
2015-03-04,16.880201185202,16.880201185202,16.723440324807765,16.801820755004883,964700
2015-03-05,16.751940489578647,16.78044159541142,16.673560070161937,16.716312408447266,1426600
2015-03-06,16.61655903803862,16.630810272668423,16.417047189511543,16.424171447753906,1727700
2015-03-09,16.43842268238371,16.45979953432841,16.38854472025194,16.424171447753906,1556600
2015-03-10,16.167651064890432,16.21040339660502,16.010890250150073,16.046518325805664,3214000
2015-03-11,16.07502564806072,16.096402501726608,15.961018479987942,16.00377082824707,2739200
2015-03-12,16.4312965818317,16.49542577670726,16.3956698553775,16.4669246673584,2502600
2015-03-13,16.231784425888918,16.238910042856727,16.003768760136378,16.146278381347656,3172700
2015-03-16,16.26741099110442,16.345791417904294,16.246034140411965,16.288787841796875,2973600
2015-03-17,16.21040820606796,16.2816630194476,16.189031354332315,16.238910675048828,1800600
2015-03-18,16.260284074211377,16.759066344578443,16.24603284155578,16.723438262939453,3881200
2015-03-19,16.59518313941434,16.659310975535448,16.509677092798686,16.559555053710938,2043200
2015-03-20,16.922952023287984,17.108213976947404,16.87307406635514,17.051210403442383,3339200
2015-03-23,17.07971254578377,17.229347784723423,17.051211436840134,17.172344207763672,1827300
2015-03-24,17.229348022901096,17.257849132238732,17.150967593845728,17.17947006225586,2407600
2015-03-25,17.21509196004823,17.236468805359852,16.972826482804944,16.987077713012695,2076700
2015-03-26,16.873072455956578,16.88019807184867,16.730562856259215,16.82319450378418,2856200
2015-03-27,16.73056610825446,16.751942960085863,16.637935801796797,16.659311294555664,3337800
2015-03-30,16.47405021099307,16.53817804651014,16.45979897684595,16.48117446899414,2285600
2015-03-31,16.25315975730945,16.39566937711423,16.246034140411965,16.288787841796875,2011500
2015-04-01,16.33866620363623,16.388544164075295,16.267411391977927,16.317289352416992,2148700
2015-04-02,16.281662072999037,16.445547182894842,16.260285222506017,16.374292373657227,3291500
2015-04-06,16.402793026666295,16.680685256975615,16.388541794580615,16.52392578125,2471200
2015-04-07,16.588054824237528,16.702061961800208,16.580929208255824,16.60943031311035,2396700
2015-04-08,16.77331535962398,16.873071256879665,16.702060564838987,16.787565231323242,3928000
2015-04-09,16.801817486556637,16.801817486556637,16.652183631549438,16.744813919067383,1960400
2015-04-10,16.72343961536839,16.808945659144516,16.72343961536839,16.78044319152832,1109200
2015-04-13,16.552429757135418,16.588057843528812,16.46692506793633,16.495426177978516,1876000
2015-04-14,16.523929272815682,16.609433965252634,16.495426802621644,16.588058471679688,1611500
2015-04-15,16.5310503082735,16.72343649246716,16.474046742758304,16.63793182373047,3915300
2015-04-16,16.84457341619863,16.97995742752191,16.794695453888092,16.90157699584961,3928100
2015-04-17,16.602308347704124,16.64506205299518,16.488301185073137,16.588058471679688,2755500
2015-04-20,16.54530381942958,16.609433014623193,16.502551475658006,16.559555053710938,2237300
2015-04-21,16.573803255726464,16.62368120751328,16.481171608917585,16.509674072265625,2097700
2015-04-22,16.516804376342062,16.56668234228657,16.445549556818772,16.552431106567383,1292300
2015-04-23,16.452674297953866,16.68781423849981,16.44554868047398,16.67356300354004,1360700
2015-04-24,16.96570436364865,17.07258589408652,16.944328873004515,17.051210403442383,1615500
2015-04-27,17.115341349813782,17.257849618663652,17.115341349813782,17.136716842651367,1221500
2015-04-28,17.243597998745656,17.40748310292683,17.222221148998045,17.37898063659668,1957600
2015-04-29,16.91582410673364,17.044082469449222,16.90869849113031,16.965702056884766,2810900
2015-04-30,16.573805732612207,16.65218615946069,16.488299688861822,16.616558074951172,3375100
2015-05-01,16.659311048449275,16.72344024392357,16.58805759487563,16.709190368652344,1113600
2015-05-04,16.67355942738338,16.723437379972154,16.652183938600924,16.68068504333496,1317500
2015-05-05,16.680688146387062,16.744817342808727,16.6165589499654,16.659311294555664,2045100
2015-05-06,16.545303100384036,16.552428717215044,16.29591330666105,16.374292373657227,2706700
2015-05-07,16.24603310018442,16.253158716625656,16.11777608145932,16.167654037475586,4956800
2015-05-08,16.3101627797591,16.35291647969271,16.189030014758693,16.34579086303711,1341400
2015-05-11,16.039392710674544,16.146274219497077,16.039392710674544,16.046518325805664,2028800
2015-05-12,16.331543272311574,16.47405291906412,16.310166417576877,16.431299209594727,2740300
2015-05-13,16.787567210415318,16.86594762982632,16.75194048835886,16.773317337036133,1742700
2015-05-14,16.965704039295904,16.965704039295904,16.83032140422999,16.89444923400879,3301200
2015-05-15,16.773318139940486,16.887325286865234,16.737690057106253,16.887325286865234,2108300
2015-05-18,16.481176287044097,16.59518481372494,16.40279720873386,16.552431106567383,1544600
2015-05-19,16.26741178495717,16.2816630194476,16.189031354332315,16.238910675048828,2114200
2015-05-20,16.17477965391682,16.267409949508124,16.12490033882818,16.167654037475586,2003300
2015-05-21,16.27454151823732,16.374297466754825,16.253164661095195,16.33867073059082,1237300
2015-05-22,16.217534307818628,16.23178554273482,16.167656344684513,16.196157455444336,832400
2015-05-26,16.36716891488435,16.36716891488435,16.189032547838742,16.2175350189209,1216100
2015-05-27,16.153402255796664,16.231782674914967,16.117775533873246,16.22465705871582,2611900
2015-05-28,15.968144097876571,16.01802206402433,15.889763660174294,16.00377082824707,1287500
2015-05-29,16.110649896394502,16.160527850650336,16.060771942138672,16.060771942138672,1551200
2015-06-01,16.025144725912067,16.06789706628509,15.90401196229483,15.939640045166016,1325700
2015-06-02,15.861262547692423,16.039398917690217,15.832760076137905,16.00377082824707,1365400
2015-06-03,15.854136460563494,15.989520478295152,15.854136460563494,15.882638931274414,1788900
2015-06-04,15.440857005955605,15.483609344247636,15.369602202754002,15.398104667663574,3418300
2015-06-05,15.276972458784341,15.390979604373804,15.234218759884007,15.312599182128906,2323000
2015-06-08,15.333974767882344,15.383852720083167,15.28409681568152,15.376727104187012,2298500
2015-06-09,15.319724798612295,15.34822726454585,15.248469992850785,15.312599182128906,1608000
2015-06-10,15.554865208424522,15.683123591121264,15.54061397499768,15.654621124267578,1839400
2015-06-11,15.740126370544214,15.77575309323899,15.68312279878916,15.761503219604492,1336400
2015-06-12,15.554866233619759,15.683124624769798,15.53348938207058,15.611869812011719,818800
2015-06-15,15.718751506669388,15.740128358429436,15.668873544968468,15.690250396728516,1179800
2015-06-16,15.711620988187075,15.811378239542238,15.711620988187075,15.804252624511719,896400
2015-06-17,15.718749140048562,15.90401108352496,15.611867615485496,15.839881896972656,1998300
2015-06-18,15.918263675929486,15.996644101539577,15.889761208772201,15.896886825561523,2095100
2015-06-19,15.939641240363692,15.961016732616798,15.89688753771248,15.918264389038086,1124600
2015-06-22,16.046519344054676,16.067894831732314,15.939637828449863,15.946762084960938,2559800
2015-06-23,16.02514473843769,16.132026268989993,16.010893505278077,16.103525161743164,1185900
2015-06-24,16.075022772129,16.117776471811844,16.01801919829094,16.032270431518555,1461500
2015-06-25,16.017676848784376,16.017676848784376,15.937405588258716,15.944703102111816,1457100
2015-06-26,15.660104308139536,15.681996847851916,15.56523941976922,15.64551067352295,2304800
2015-06-29,15.295239000306678,15.397402807150993,15.229564156286173,15.251455307006836,2392600
2015-06-30,15.426589058456184,15.470374136764027,15.287940486056236,15.346319198608398,2770200
2015-07-01,15.594428544201298,15.601724665146001,15.455778584661667,15.51415729522705,1640000
2015-07-02,15.638214102560239,15.652809129914578,15.579835385001303,15.609024047851562,1514800
2015-07-06,15.149290093910714,15.251452490026876,15.098208895852634,15.171182632446289,1928000
2015-07-07,15.105511595294816,15.266052757437329,14.886590310345499,15.207674026489258,3541900
2015-07-08,14.923075721726715,14.952264387036038,14.777128219604492,14.777128219604492,2970900
2015-07-09,15.039834080553874,15.069022747636803,14.89388656956337,14.915779113769531,2091500
2015-07-10,15.083616262313718,15.141994982475428,15.025237542152007,15.105508804321289,1245500
2015-07-13,15.069023574907371,15.141997334408792,15.03253739108601,15.112807273864746,2388400
2015-07-14,15.295235192173266,15.324425241677906,15.266046534526794,15.287939071655273,1581700
2015-07-15,15.397402807150993,15.426591472064716,15.207671613706994,15.251455307006836,1269300
2015-07-16,15.46307275822612,15.528748967411733,15.419287690863746,15.433882713317871,1852000
2015-07-17,15.382804419342488,15.390101931941857,15.324425710405746,15.353615760803223,2243300
2015-07-20,15.455780029296875,15.499563718348766,15.382806286304804,15.455780029296875,1660500
2015-07-21,15.448483915623378,15.557943844100631,15.404700222604179,15.492267608642578,1006300
2015-07-22,15.178479197451587,15.21496676274492,15.112802971781887,15.185776710510254,2029900
2015-07-23,15.090912350048855,15.112803498128978,14.996046068840498,15.00334358215332,2472800
2015-07-24,14.879288707818912,14.879288707818912,14.704152563082657,14.755233764648438,2098100
2015-07-27,14.901180299833769,14.901180299833769,14.769827851673728,14.791720390319824,1712300
2015-07-28,15.003343548582041,15.156588544091742,14.966857373957913,15.127398490905762,2939300
2015-07-29,15.185776266278413,15.244154977181685,15.127397555375142,15.171182632446289,1776300
2015-07-30,15.14929339694178,15.222267149446047,15.112805824760365,15.214969635009766,1036100
2015-07-31,15.426589548045401,15.433887061328308,15.214967230274482,15.266048431396484,1249200
2015-08-03,15.141994474206788,15.21496821992405,15.083615756004665,15.134696960449219,2201600
2015-08-04,15.43388702789317,15.5287533085071,15.368210800347633,15.390103340148926,1948300
2015-08-05,15.404696957140596,15.448480640878598,15.331723223005115,15.353615760803223,1322400
2015-08-06,15.032535100031815,15.047130128079463,14.89388511729613,14.974156379699707,1931300
2015-08-07,14.806316825379087,14.857398028557055,14.689558000011504,14.842803001403809,3558700
2015-08-10,14.86469640046539,15.069021224975588,14.86469640046539,15.069021224975586,1467100
2015-08-11,14.623885659755388,14.623885659755388,14.463343117360775,14.550911903381348,1912400
2015-08-12,14.383067136189446,14.558204650878906,14.324688428579018,14.558204650878906,3817600
2015-08-13,14.434151599525409,14.550909029923606,14.383069005850132,14.514421463012695,1571600
2015-08-14,14.485235215504126,14.521721396637597,14.397666432181767,14.492532730102539,1788900
2015-08-17,14.463341219499362,14.565503629902212,14.412260014297937,14.543612480163574,1657700
2015-08-18,14.324688933685705,14.412257694118221,14.317392812853038,14.375771522521973,2287600
2015-08-19,14.507124455936967,14.601990741357861,14.346583331501062,14.485233306884766,2417100
2015-08-20,14.229827488830187,14.251720032189779,14.06198883198235,14.069286346435547,5773400
2015-08-21,14.032798417866877,14.0546909606706,13.711716141230099,13.733607292175293,4015000
2015-08-24,12.726573487041131,13.084143321032288,12.5514373270368,12.653599739074707,12390600
2015-08-25,13.952528711025915,13.97441986223217,13.405227661132812,13.405227661132812,8749600
2015-08-26,13.660631148574495,13.799281111661923,13.354142562299188,13.777388572692871,6303500
2015-08-27,13.791983551473427,14.061985963734598,13.762794891472865,14.047390937805176,7512700
2015-08-28,13.762798188249297,13.981718062198128,13.762798188249297,13.974420547485352,2836200
2015-08-31,13.65333416384808,13.67522670366418,13.521983100526496,13.609550476074219,3774400
2015-09-01,13.09873872078267,13.171711078961815,12.92360116394888,12.98198127746582,3554500
2015-09-02,13.251982693363884,13.281172750893681,13.062251494995854,13.27387523651123,2111900
2015-09-03,13.091439247131348,13.25198035969839,13.040358047308121,13.091439247131348,1623800
2015-09-04,12.865222995924627,12.938196749102595,12.741168033079655,12.799548149108887,1359700
2015-09-08,13.324956390564283,13.412523779076672,13.244685124545805,13.38333511352539,2054300
2015-09-09,13.594955062596448,13.609550088725117,13.310359012378893,13.33954906463623,2612800
2015-09-10,13.288467875927806,13.478199060053795,13.230089157108921,13.397929191589355,2171000
2015-09-11,13.303061000584032,13.383332249424052,13.251979802907018,13.3760347366333,1599000
2015-09-14,13.441713336705915,13.5219845997398,13.419820794462538,13.456308364868164,1331700
2015-09-15,13.251982142646579,13.449010847209067,13.237387114488211,13.441713333129883,2071800
2015-09-16,13.616852176001348,13.813880919349945,13.602257144969874,13.791988372802734,2935200
2015-09-17,13.653332710266113,14.025497496367803,13.616846539648732,13.653332710266113,5531500
2015-09-18,13.74090440727534,13.791985613808276,13.543875703341016,13.580363273620605,2328400
2015-09-21,13.49279454520719,13.558470780087546,13.412523282162644,13.463605880737305,1210300
2015-09-22,13.215494616872853,13.295764479843886,13.14252087537872,13.281170845031738,2257200
2015-09-23,13.127926872345066,13.171710563912196,12.974683255930884,13.01116943359375,1303300
2015-09-24,13.018466415506703,13.259278797072957,12.989276361082476,13.208197593688965,3407500
2015-09-25,13.18630746147918,13.237388674193657,13.062252491233167,13.127928733825684,1763500
2015-09-28,13.113331375994754,13.135223916925323,12.916304075053265,12.923600196838379,1492200
2015-09-29,12.741168978302406,12.850630312119199,12.660899096524417,12.7630615234375,4991300
2015-09-30,12.989276397408211,13.076845169067383,12.916304044860377,13.076845169067383,2565100
2015-10-01,13.28117133105303,13.317657507206125,13.098737666570756,13.186305046081543,1834300
2015-10-02,12.938196042075168,13.324955938482312,12.909007377514184,13.317658424377441,2414900
2015-10-05,13.536579084053137,13.719012771934493,13.536579084053137,13.697121620178223,2323100
2015-10-06,13.719009860633683,13.799281111661923,13.682523687543547,13.777388572692871,1353900
2015-10-07,14.040095834864038,14.113069585179023,13.923338391103472,13.996312141418457,2942500
2015-10-08,13.959823526305554,14.229825964720517,13.9452298908208,14.20063591003418,2041500
2015-10-09,14.310098137774727,14.368476859019836,14.273610567084969,14.331989288330078,1088900
2015-10-12,14.317392332126817,14.34658099005212,14.259013624418028,14.280904769897461,1344700
2015-10-13,13.9598255180598,14.127665572736426,13.937934365780086,13.974420547485352,1201700
2015-10-14,14.032798771342085,14.09847500954906,13.981717562038563,14.054691314697266,2511600
2015-10-15,14.156850801939092,14.361176988703278,14.149553288998414,14.31739330291748,3960400
2015-10-16,14.251716111972156,14.288202282343331,14.207931037296929,14.280904769897461,1304600
2015-10-19,14.178745263959499,14.207933927823076,14.127664058304392,14.156852722167969,3006500
2015-10-20,14.06198883198235,14.127665070202559,14.018203745263166,14.069286346435547,1635100
2015-10-21,14.091176073716344,14.098473587431968,13.959823610551952,13.967121124267578,2242600
2015-10-22,14.19333885377307,14.295501254732349,14.134960140102296,14.251717567443848,1780000
2015-10-23,14.3903684720854,14.470639738324305,14.375774835198959,14.441451072692871,2286400
2015-10-26,14.463340298881803,14.477935325684196,14.383069043327,14.397664070129395,1211600
2015-10-27,14.361177928083672,14.390366589897374,14.244420497112126,14.266311645507812,2296400
2015-10-28,14.120365590732238,14.244420535455736,13.996310646008741,14.149554252624512,3924100
2015-10-29,13.762796395656961,13.828472627659062,13.726308826845555,13.740903854370117,3459300
2015-10-30,13.7263111775929,13.901447362305914,13.667932449355229,13.8065824508667,5071800
2015-11-02,13.638741453762092,13.784687553521742,13.61684891246185,13.77009391784668,2384800
2015-11-03,13.821175472418485,14.040095323531984,13.813877958466906,14.018202781677246,1892800
2015-11-04,13.923336520854791,13.945229060566133,13.79198406630341,13.857660293579102,2088600
2015-11-05,13.799286403351315,13.799286403351315,13.660636387094991,13.726312637329102,2346700
2015-11-06,13.616850850839144,13.64604091006138,13.48549836805635,13.602255821228027,2176700
2015-11-09,13.281171790648814,13.303062940354854,13.171710474684811,13.251981735229492,5356000
2015-11-10,13.193603962753969,13.251982685922231,13.157117782720762,13.237387657165527,1480600
2015-11-11,13.427118807781584,13.45630886519141,13.368740084820477,13.38333511352539,2016700
2015-11-12,13.405227658101097,13.478200017916839,13.390632629394531,13.390632629394531,2174500
2015-11-13,13.303064409115915,13.303064409115915,13.193604472925141,13.215497016906738,2124500
2015-11-16,13.164415747677971,13.339551923177146,13.157118233049847,13.324956893920898,2319600
2015-11-17,13.500090588732219,13.558469303171323,13.434414361005937,13.470900535583496,2515000
2015-11-18,13.558468784276812,13.682523721694507,13.543873758261014,13.667928695678711,1856900
2015-11-19,14.010910034179688,14.076586283703874,13.996315002761245,14.010910034179688,2191900
2015-11-20,14.207932517579746,14.237122570404457,14.120365142822266,14.120365142822266,1525000
2015-11-23,14.083876147794628,14.142254855662427,14.032794952392578,14.032794952392578,2000800
2015-11-24,13.989012688827717,14.127662656028443,13.967120149209185,14.120365142822266,3008700
2015-11-25,14.003608697159477,14.054689901326158,13.967121128570115,13.98171615600586,1043700
2015-11-27,13.857662205802855,13.901445899408932,13.82117602644088,13.879554748535156,767500
2015-11-30,13.916039471635306,13.981715701100912,13.916039471635306,13.930634498596191,1558200
2015-12-01,14.207935275885955,14.346585270003972,14.207935275885955,14.324692726135254,3322800
2015-12-02,14.31739236179494,14.35387853224172,14.164147383830457,14.178742408752441,1535600
2015-12-03,14.215230017346931,14.222527530546209,14.047391389338495,14.083877563476562,1670800
2015-12-04,13.98171561913342,14.178744306375156,13.98171561913342,14.149554252624512,1936100
2015-12-07,13.945230024548913,13.967121173915176,13.83576871028388,13.8722562789917,2278400
2015-12-08,13.558469269848048,13.689821724977785,13.521983095360161,13.594955444335938,2248300
2015-12-09,13.638741992387466,13.740904405439695,13.441713288479464,13.573065757751465,3470400
2015-12-10,13.580363273620607,13.682525686686482,13.558470731452852,13.580363273620605,2036000
2015-12-11,13.354145617435762,13.383335676072546,13.171711926531675,13.200901985168457,3064500
2015-12-14,13.193602566476851,13.244683769860844,13.069547618890695,13.208197593688965,5552000
2015-12-15,13.237386701473568,13.266576756879557,13.142521805121007,13.23008918762207,2765800
2015-12-16,13.390630645346574,13.646038042434386,13.390630645346574,13.609550476074219,4249100
2015-12-17,13.602254001170524,13.602254001170524,13.361441612243652,13.361441612243652,6050200
2015-12-18,13.543876205136439,13.631444985193356,13.507390025363536,13.521985054016113,4286500
2015-12-21,13.708819752698666,13.753840105367175,13.596268155441795,13.686308860778809,3265200
2015-12-22,13.723827225945108,13.798860671161119,13.671301810654178,13.791357040405273,2988500
2015-12-23,13.903909769031566,14.04647445678711,13.88890250784534,14.04647445678711,2285200
2015-12-24,14.083992488422476,14.136516470950584,14.053977966308594,14.053977966308594,1324300
2015-12-28,14.023966789245604,14.031470420798112,13.94893190489192,14.023966789245605,2283800
2015-12-29,14.369127610923826,14.451666140370671,14.36162397814033,14.406645774841309,2721300
2015-12-30,14.421647320524992,14.466669103837384,14.369123337831722,14.376626968383789,2121500
2015-12-31,14.331607131966354,14.376627485727617,14.219055531977574,14.226557731628418,2550800
2016-01-04,14.031468391418459,14.046474221181787,13.86639138348126,14.031468391418457,3513900
2016-01-05,13.843882925196501,13.858888756045872,13.678805905311915,13.821372032165527,4774000
2016-01-06,13.378669481744081,13.476213834646074,13.36366221786025,13.423689842224121,3491200
2016-01-07,12.868432287874818,13.078529661449275,12.800901040339143,12.853425025939941,5513800
2016-01-08,12.86843294825516,12.898447473665195,12.65083336371779,12.665839195251465,3975500
2016-01-11,12.87593630288706,12.89094356526955,12.598309104667536,12.770888328552246,3813800
2016-01-12,12.875937473764326,12.935965097581608,12.688350970438888,12.845924377441406,2410500
2016-01-13,12.950971722081642,12.988488448426365,12.560791470942496,12.620819091796875,4065000
2016-01-14,12.710861733594772,12.988488954167149,12.598310119006742,12.883440971374512,5283300
2016-01-15,12.215631848792858,12.343190709891495,12.073065726112914,12.193120956420898,6538600
2016-01-19,12.613313823393794,12.628321084452656,12.38070700166618,12.48575496673584,7601200
2016-01-20,12.350694619844175,12.53828112207392,12.065563766170392,12.440736770629883,7062200
2016-01-21,12.455741129239449,12.763382806651311,12.350691739294863,12.6808443069458,5235100
2016-01-22,12.935961129804998,12.995988735210341,12.845920437282485,12.913450241088867,2605800
2016-01-25,12.853424946365278,12.913452562561886,12.703356621459386,12.710860252380371,3878600
2016-01-26,12.823413433393894,12.980985408629909,12.800902537858134,12.96597957611084,3135500
2016-01-27,12.958474436686947,13.078529669901002,12.71836397025884,12.82341194152832,3646100
2016-01-28,13.15356364040585,13.183576731051796,12.950969911653818,13.056017875671387,3410500
2016-01-29,13.153565970584996,13.24360668964489,13.116047811667185,13.236103057861328,3159200
2016-02-01,13.116047448824903,13.326144839438232,13.07853072211638,13.258613586425781,3180100
2016-02-02,12.905950206872918,12.920956037362313,12.770887714269659,12.838418960571289,3166000
2016-02-03,12.883440682144824,13.041012652796333,12.628322931514518,13.018503189086914,5390800
2016-02-04,13.206088889010044,13.378668112497023,13.19108162666214,13.243605613708496,4369400
2016-02-05,13.116047583672573,13.1235512153257,12.838420368363861,12.89844799041748,2110500
2016-02-08,12.860930075988335,12.950972226361616,12.770889356786482,12.883440971374512,4626700
2016-02-09,12.45574325175362,12.688350099176908,12.425728726320244,12.635826110839844,4465900
2016-02-10,12.590805053710938,12.718363917366798,12.55328689900553,12.590805053710938,4231300
2016-02-11,12.48575542762763,12.598308458552623,12.410721981905953,12.545783042907715,4289500
2016-02-12,12.523273772869562,12.718363883301354,12.463246156672954,12.710860252380371,4423000
2016-02-16,12.980983491699476,13.026005276122532,12.83841880120681,12.995990753173828,2489400
2016-02-17,13.026005222661619,13.243604788461752,13.003494330542479,13.206088066101074,4309600
2016-02-18,13.341151265319466,13.341151265319466,13.221096029981018,13.25110912322998,1953800
2016-02-19,13.0335114348666,13.236103779380679,12.988489641711025,13.221097946166992,1397800
2016-02-22,13.476213056563708,13.603771929868438,13.476213056563708,13.588766098022461,2155300
2016-02-23,13.446200294715512,13.468711189799052,13.303634154862571,13.333648681640625,1511500
2016-02-24,12.92845969219435,13.206088308746605,12.875935707455847,13.191081047058105,3343400
2016-02-25,13.033508853367998,13.206088066101074,12.965977608181799,13.206088066101074,2583400
2016-02-26,13.198584736059177,13.206088366936491,12.943467010915548,12.98098373413086,2089800
2016-02-29,12.995992672320417,13.093538455137278,12.958475944265587,12.96597957611084,3429200
2016-03-01,13.266116108113675,13.401178602838788,13.183577598854713,13.386171340942383,3210800
2016-03-02,13.59626813348224,13.783854605664455,13.558749980343075,13.776350975036621,2802500
2016-03-03,13.971441013198381,14.07648897915956,13.956433752012156,14.04647445678711,2857600
2016-03-04,14.211552238661188,14.369124196153356,14.181537714660045,14.294089317321777,5211100
2016-03-07,14.294089376396379,14.549207106775334,14.294089376396379,14.496683120727539,3660300
2016-03-08,14.339110762788438,14.339110762788438,14.196544639511322,14.226557731628418,3111200
2016-03-09,14.541705717205806,14.639251504477109,14.489181723061952,14.564216613769531,6699300
2016-03-10,14.556710868736081,14.579221762032445,14.324104029358848,14.459166526794434,6644700
2016-03-11,14.699273812648673,14.84934353976898,14.684266553702445,14.834336280822754,5598900
2016-03-14,14.676762702566446,14.691769961286019,14.594225641950718,14.639245986938477,2037700
2016-03-15,14.264076932972515,14.309097290039062,14.234062407480584,14.309097290039062,2436200
2016-03-16,14.256569476615132,14.646749616298262,14.256569476615132,14.639245986938477,3267500
2016-03-17,14.766809624123576,15.00692011700828,14.72178926450055,14.961899757385254,4149700
2016-03-18,14.871853708119758,14.946888575267728,14.849344249795104,14.87935733795166,2895900
2016-03-21,14.819330577672279,14.856847297805526,14.744295706234649,14.796819686889648,3089800
2016-03-22,14.669259773444606,14.819329505462001,14.661757574897663,14.774309158325195,8734500
2016-03-23,14.63924937965145,14.63924937965145,14.43665563349807,14.459166526794434,5583500
2016-03-24,14.286584953785411,14.436653257549406,14.286584953785411,14.429149627685547,2786800
2016-03-28,14.444159021946474,14.49668300758433,14.399138667281349,14.474173545837402,1333800
2016-03-29,14.068988510900983,14.436657905578613,14.016464516114397,14.436657905578613,2869100
2016-03-30,14.511689307049766,14.59422781110423,14.444158063945418,14.504185676574707,1809800
2016-03-31,14.601731092823128,14.676765971964812,14.49668312072754,14.496683120727539,3800600
2016-04-01,14.174037452067768,14.421651609236685,14.151527984888896,14.406645774841309,2504200
2016-04-04,14.316599870322186,14.316599870322186,14.189041008689237,14.226557731628418,2048000
2016-04-05,13.798862335136182,13.83638049343965,13.738834713022033,13.806365966796875,2463100
2016-04-06,13.888902024344281,14.129012470280356,13.888902024344281,14.106501579284668,2251500
2016-04-07,13.88890340223592,13.93392375752253,13.768848167357431,13.813868522644043,3521700
2016-04-08,14.016461865592989,14.06148221958647,13.90391026502366,13.95643424987793,1915900
2016-04-11,14.001455438442648,14.099001214275965,13.96393871307373,13.96393871307373,2192000
2016-04-12,14.219056545247623,14.429152498552746,14.136518031494129,14.399139404296875,4439700
2016-04-13,14.60172712724088,14.654252530194944,14.54169952646427,14.624238014221191,5737900
2016-04-14,14.87185348231678,14.87185348231678,14.774309158325195,14.774309158325195,2605400
2016-04-15,14.886861795733314,14.984406126630978,14.856847274736413,14.916874885559082,4282800
