"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"COALINDIA","EQ","01-Jan-2016","        329.80","        330.00","        335.00","        325.30","        334.20","        334.05","        332.16","    1001091","           332526487.65","      13293"
"COALINDIA","EQ","04-Jan-2016","        334.05","        332.95","        337.10","        327.50","        330.50","        330.20","        331.40","    1402242","           464696169.60","      25858"
"COALINDIA","EQ","05-Jan-2016","        330.20","        332.90","        332.90","        324.30","        325.10","        325.80","        326.55","    3789711","          1237535799.20","      37336"
"COALINDIA","EQ","06-Jan-2016","        325.80","        325.20","        331.00","        324.50","        328.10","        327.90","        326.95","    3950971","          1291753158.40","      51958"
"COALINDIA","EQ","07-Jan-2016","        327.90","        326.80","        329.75","        324.25","        326.15","        326.40","        326.97","    2845034","           930248587.75","      36509"
"COALINDIA","EQ","08-Jan-2016","        326.40","        328.00","        329.50","        317.00","        322.00","        321.10","        321.13","    3587538","          1152069016.55","      58362"
"COALINDIA","EQ","11-Jan-2016","        321.10","        319.00","        319.00","        311.00","        316.00","        315.95","        315.11","    3136079","           988211736.10","      43861"
"COALINDIA","EQ","12-Jan-2016","        315.95","        315.95","        317.70","        312.20","        316.95","        316.00","        315.36","    2704456","           852874868.40","      64864"
"COALINDIA","EQ","13-Jan-2016","        316.00","        318.00","        320.50","        313.40","        319.35","        317.30","        316.63","    1860750","           589168139.85","      33136"
"COALINDIA","EQ","14-Jan-2016","        317.30","        314.15","        321.85","        310.60","        320.50","        318.65","        315.98","    1469470","           464326231.75","      25629"
"COALINDIA","EQ","15-Jan-2016","        318.65","        319.90","        321.00","        317.20","        318.30","        318.55","        318.97","    1925285","           614107163.60","      36515"
"COALINDIA","EQ","18-Jan-2016","        318.55","        315.50","        323.10","        309.40","        310.65","        310.85","        316.91","    1736472","           550311650.80","      31427"
"COALINDIA","EQ","19-Jan-2016","        310.85","        311.10","        312.00","        302.00","        309.05","        308.85","        307.50","    3268371","          1005028751.65","      49197"
"COALINDIA","EQ","20-Jan-2016","        308.85","        305.80","        316.55","        292.00","        299.20","        298.15","        297.42","    3609992","          1073665969.40","      90529"
"COALINDIA","EQ","21-Jan-2016","        298.15","        302.10","        302.15","        286.50","        288.60","        288.20","        292.66","    4600455","          1346356982.80","      54052"
"COALINDIA","EQ","22-Jan-2016","        288.20","        291.00","        302.60","        289.20","        301.90","        299.45","        297.29","    8008963","          2380970939.70","      61349"
"COALINDIA","EQ","25-Jan-2016","        299.45","        302.00","        306.30","        299.45","        304.20","        304.90","        303.46","    3162445","           959679169.40","      43637"
"COALINDIA","EQ","27-Jan-2016","        304.90","        304.70","        305.50","        298.10","        303.40","        304.05","        301.72","    3860574","          1164825276.55","      46537"
"COALINDIA","EQ","28-Jan-2016","        304.05","        302.50","        313.75","        301.10","        306.05","        306.60","        305.88","    8121506","          2484191407.25","      57770"
"COALINDIA","EQ","29-Jan-2016","        306.60","        305.95","        324.50","        305.10","        320.20","        319.95","        319.47","    4782044","          1527699394.70","      57559"
"COALINDIA","EQ","01-Feb-2016","        319.95","        321.70","        330.00","        311.65","        327.50","        328.55","        321.46","    3208370","          1031350821.45","      59141"
"COALINDIA","EQ","02-Feb-2016","        328.55","        327.50","        332.60","        316.50","        317.90","        318.95","        323.52","    3045611","           985322080.90","      71794"
"COALINDIA","EQ","03-Feb-2016","        318.95","        317.00","        324.30","        314.80","        316.00","        317.25","        319.43","    4106124","          1311605227.25","      41842"
"COALINDIA","EQ","04-Feb-2016","        317.25","        317.95","        323.40","        317.85","        322.60","        322.50","        320.48","    3572599","          1144954326.45","      44117"
"COALINDIA","EQ","05-Feb-2016","        322.50","        323.40","        337.20","        318.00","        326.25","        326.25","        325.08","    6271759","          2038793340.45","      73513"
