"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"ITC","EQ","01-Jan-2016","        327.80","        327.60","        329.00","        325.65","        327.10","        327.50","        327.35","     986305","           322867435.00","      12769"
"ITC","EQ","04-Jan-2016","        327.50","        325.50","        326.10","        321.55","        325.55","        325.10","        324.24","    3937630","          1276748713.90","      62506"
"ITC","EQ","05-Jan-2016","        325.10","        325.10","        326.40","        324.05","        324.50","        324.85","        325.09","    3877655","          1260569557.35","      55279"
"ITC","EQ","06-Jan-2016","        324.85","        327.00","        327.00","        314.55","        315.00","        315.10","        317.15","   10156320","          3221122655.75","     103156"
"ITC","EQ","07-Jan-2016","        315.10","        313.80","        313.80","        308.65","        310.05","        309.60","        310.43","    7872807","          2443944377.25","      79882"
"ITC","EQ","08-Jan-2016","        309.60","        311.20","        317.00","        309.75","        312.45","        313.65","        314.16","    6560224","          2060932412.10","      39050"
"ITC","EQ","11-Jan-2016","        313.65","        310.00","        316.80","        309.75","        315.95","        316.05","        312.91","    4584482","          1434518734.75","      44037"
"ITC","EQ","12-Jan-2016","        316.05","        315.25","        316.90","        312.50","        316.85","        315.15","        314.81","    4636511","          1459633339.90","      78312"
"ITC","EQ","13-Jan-2016","        315.15","        317.35","        320.40","        314.65","        316.95","        315.75","        317.05","    4575057","          1450527545.90","      49477"
"ITC","EQ","14-Jan-2016","        315.75","        313.65","        318.75","        312.25","        315.90","        317.25","        315.74","    7660816","          2418822691.15","      50537"
"ITC","EQ","15-Jan-2016","        317.25","        315.10","        317.40","        312.30","        312.70","        313.90","        314.66","    5319830","          1673926591.50","      40477"
"ITC","EQ","18-Jan-2016","        313.90","        313.90","        318.65","        313.25","        315.35","        315.40","        315.17","    7886674","          2485652224.05","      46260"
"ITC","EQ","19-Jan-2016","        315.40","        315.25","        317.50","        311.95","        312.80","        314.05","        315.19","    4557407","          1436470118.50","      32849"
"ITC","EQ","20-Jan-2016","        314.05","        310.40","        320.00","        305.00","        309.75","        308.95","        309.66","    6429138","          1990840805.50","      56327"
"ITC","EQ","21-Jan-2016","        308.95","        311.65","        311.65","        303.65","        306.70","        306.40","        307.25","    8372840","          2572518016.65","      97135"
"ITC","EQ","22-Jan-2016","        306.40","        309.00","        312.75","        302.60","        304.15","        308.75","        307.59","   10160985","          3125408707.40","      75799"
"ITC","EQ","25-Jan-2016","        308.75","        305.35","        311.85","        304.05","        310.75","        309.40","        307.80","    6219629","          1914402558.10","      63046"
"ITC","EQ","27-Jan-2016","        309.40","        309.45","        314.20","        306.95","        313.40","        312.95","        312.06","    5674287","          1770729322.25","      42582"
"ITC","EQ","28-Jan-2016","        312.95","        312.70","        321.85","        311.65","        318.15","        318.55","        317.96","    9260353","          2944453261.90","      76846"
"ITC","EQ","29-Jan-2016","        318.55","        322.85","        326.00","        316.85","        317.50","        320.20","        322.34","    8330821","          2685350026.45","      70309"
"ITC","EQ","01-Feb-2016","        320.20","        318.65","        325.00","        314.85","        325.00","        324.75","        322.77","    4901035","          1581883956.45","      55181"
"ITC","EQ","02-Feb-2016","        324.75","        323.90","        325.90","        321.45","        324.80","        324.25","        324.25","    4711218","          1527596196.50","      49905"
"ITC","EQ","03-Feb-2016","        324.25","        321.75","        324.25","        319.60","        324.00","        321.95","        321.65","    3281195","          1055409095.45","      43630"
"ITC","EQ","04-Feb-2016","        321.95","        322.40","        324.60","        321.00","        321.20","        321.80","        322.63","    2124513","           685432416.30","      28861"
"ITC","EQ","05-Feb-2016","        321.80","        323.00","        325.95","        322.00","        323.90","        323.95","        324.34","    4336061","          1406360159.50","      39687"
"ITC","EQ","08-Feb-2016","        323.95","        324.80","        324.90","        314.25","        315.30","        315.25","        319.11","    4178590","          1333420151.90","      55895"
"ITC","EQ","09-Feb-2016","        315.25","        313.25","        313.75","        309.75","        313.05","        312.40","        311.63","    7648866","          2383616827.10","      61423"
"ITC","EQ","10-Feb-2016","        312.40","        312.10","        312.95","        307.00","        309.50","        309.00","        309.60","    5243771","          1623456756.20","      53732"
"ITC","EQ","11-Feb-2016","        309.00","        310.70","        310.70","        297.45","        299.30","        298.55","        301.56","    9359960","          2822583384.75","     136576"
"ITC","EQ","12-Feb-2016","        298.55","        299.20","        305.15","        298.85","        300.70","        300.10","        301.84","    8797023","          2655273665.00","     113643"
"ITC","EQ","15-Feb-2016","        300.10","        303.00","        306.00","        298.40","        303.05","        303.70","        302.85","    8010757","          2426047717.80","      86183"
"ITC","EQ","16-Feb-2016","        303.70","        304.50","        306.00","        293.65","        294.05","        295.50","        299.36","    7054286","          2111772573.90","      65761"
"ITC","EQ","17-Feb-2016","        295.50","        296.50","        301.80","        289.05","        300.10","        299.85","        294.22","    8729597","          2568451087.70","      72504"
"ITC","EQ","18-Feb-2016","        299.85","        301.50","        306.70","        300.85","        305.00","        305.45","        303.20","    6259671","          1897924680.65","      47020"
"ITC","EQ","19-Feb-2016","        305.45","        305.00","        306.10","        301.00","        303.60","        304.55","        304.11","    4618192","          1404455651.85","      57571"
"ITC","EQ","22-Feb-2016","        304.55","        302.65","        302.65","        293.40","        299.00","        299.85","        297.64","    9802856","          2917733524.80","      99944"
"ITC","EQ","23-Feb-2016","        299.85","        297.95","        297.95","        292.65","        293.90","        293.80","        294.71","    5904620","          1740158432.80","      76579"
"ITC","EQ","24-Feb-2016","        293.80","        293.00","        295.40","        286.00","        287.70","        287.60","        289.54","    9213935","          2667771680.45","     115683"
"ITC","EQ","25-Feb-2016","        287.60","        284.60","        290.30","        284.00","        286.00","        286.20","        287.18","    9712012","          2789077160.15","      75012"
"ITC","EQ","26-Feb-2016","        286.20","        289.00","        292.00","        285.15","        290.25","        290.95","        288.57","    8004124","          2309725137.15","      78308"
"ITC","EQ","29-Feb-2016","        290.95","        290.00","        301.65","        268.00","        295.70","        295.65","        286.81","   50990820","         14624830889.05","     312496"
"ITC","EQ","01-Mar-2016","        295.65","        305.00","        327.00","        305.00","        326.50","        325.35","        320.19","   43268307","         13854192868.45","     304412"
"ITC","EQ","02-Mar-2016","        325.35","        328.00","        333.90","        318.45","        319.50","        319.55","        322.96","   15843544","          5116766841.25","     148093"
"ITC","EQ","03-Mar-2016","        319.55","        323.00","        325.00","        316.75","        318.85","        318.15","        320.46","    6565522","          2103963765.90","      63427"
"ITC","EQ","04-Mar-2016","        318.15","        320.00","        321.75","        314.75","        316.75","        315.20","        317.10","    7586791","          2405740801.75","      70805"
"ITC","EQ","08-Mar-2016","        315.20","        316.00","        324.00","        316.00","        320.20","        320.25","        320.70","    8415752","          2698909964.40","      97649"
"ITC","EQ","09-Mar-2016","        320.25","        317.00","        320.70","        312.70","        319.40","        319.90","        315.45","   13418972","          4233004998.10","     128869"
"ITC","EQ","10-Mar-2016","        319.90","        319.75","        321.80","        312.85","        316.40","        316.10","        315.97","    8933222","          2822590529.70","      94716"
"ITC","EQ","11-Mar-2016","        316.10","        316.10","        322.00","        315.00","        321.55","        321.30","        319.32","    7799610","          2490557717.70","      91058"
"ITC","EQ","14-Mar-2016","        321.30","        322.50","        326.00","        322.00","        324.90","        325.05","        324.47","    4948566","          1605673914.65","      60551"
"ITC","EQ","15-Mar-2016","        325.05","        326.00","        326.00","        315.00","        316.80","        316.50","        318.29","   10405850","          3312053722.80","      67585"
"ITC","EQ","16-Mar-2016","        316.50","        316.55","        323.40","        316.00","        321.00","        322.05","        320.75","    6245124","          2003148381.30","      74778"
"ITC","EQ","17-Mar-2016","        322.05","        323.25","        325.00","        321.50","        322.90","        323.65","        323.42","    8368065","          2706424029.95","      69623"
"ITC","EQ","18-Mar-2016","        323.65","        325.40","        326.80","        322.00","        324.00","        324.75","        324.09","    9233673","          2992524210.65","      58245"
