"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"COALINDIA","EQ","06-Mar-2017","        321.25","        325.00","        327.90","        320.60","        322.90","        322.90","        322.98","    4040938","          1305150507.75","      35031"
"COALINDIA","EQ","07-Mar-2017","        322.90","        325.00","        326.25","        321.30","        322.95","        322.80","        323.11","    4787611","          1546932951.50","      54793"
"COALINDIA","EQ","08-Mar-2017","        322.80","        325.00","        325.70","        319.30","        319.50","        320.20","        321.60","    4290085","          1379682340.15","      42368"
"COALINDIA","EQ","09-Mar-2017","        320.20","        319.35","        319.90","        317.55","        318.70","        318.10","        318.64","    4365909","          1391149887.50","      57274"
"COALINDIA","EQ","10-Mar-2017","        318.10","        319.55","        320.00","        315.25","        316.60","        316.30","        317.19","    5243694","          1663242195.50","      84260"
"COALINDIA","EQ","14-Mar-2017","        316.30","        302.00","        302.00","        293.90","        295.25","        294.95","        297.25","    9137462","          2716075169.40","     102973"
"COALINDIA","EQ","15-Mar-2017","        294.95","        296.50","        296.95","        292.00","        292.75","        292.70","        294.34","    6245963","          1838464043.55","      83171"
"COALINDIA","EQ","16-Mar-2017","        292.70","        294.60","        295.50","        291.20","        293.05","        291.95","        292.77","    8597054","          2516995549.75","      70606"
"COALINDIA","EQ","17-Mar-2017","        291.95","        293.95","        294.60","        288.20","        288.65","        289.25","        291.08","    9065938","          2638904194.80","      69846"
"COALINDIA","EQ","20-Mar-2017","        289.25","        290.00","        292.40","        288.05","        292.25","        291.80","        290.52","    7075100","          2055452088.90","      49328"
"COALINDIA","EQ","21-Mar-2017","        291.80","        293.00","        294.80","        291.00","        292.60","        292.25","        292.88","    6910712","          2023985122.00","      53656"
"COALINDIA","EQ","22-Mar-2017","        292.25","        291.00","        293.30","        289.50","        292.65","        292.15","        291.18","    4830714","          1406608691.75","      41342"
"COALINDIA","EQ","23-Mar-2017","        292.15","        292.35","        296.95","        292.30","        295.70","        295.90","        295.29","   11221222","          3313519566.10","      47062"
"COALINDIA","EQ","24-Mar-2017","        295.90","        298.00","        300.00","        295.65","        297.50","        297.85","        297.49","    9643952","          2869007766.90","      53046"
"COALINDIA","EQ","27-Mar-2017","        297.85","        293.45","        293.45","        290.45","        291.30","        291.50","        291.43","    5001302","          1457530800.15","      34444"
"COALINDIA","EQ","28-Mar-2017","        291.50","        291.90","        292.40","        289.60","        290.30","        290.35","        290.83","    5418025","          1575704038.05","      35616"
"COALINDIA","EQ","29-Mar-2017","        290.35","        290.50","        294.60","        290.20","        293.80","        294.10","        293.24","    5756051","          1687878330.95","      37752"
"COALINDIA","EQ","30-Mar-2017","        294.10","        295.50","        295.50","        289.00","        289.60","        289.50","        290.60","    7141482","          2075326159.70","      38231"
"COALINDIA","EQ","31-Mar-2017","        289.50","        290.00","        294.20","        289.60","        293.00","        292.65","        292.33","    7016938","          2051236588.00","      35975"
"COALINDIA","EQ","03-Apr-2017","        292.65","        292.65","        295.25","        291.00","        295.10","        295.00","        293.63","    3252869","           955139610.75","      20626"
"COALINDIA","EQ","05-Apr-2017","        295.00","        296.80","        296.80","        289.80","        290.00","        290.05","        291.87","    7897483","          2305010755.20","      85973"
"COALINDIA","EQ","06-Apr-2017","        290.05","        289.80","        289.80","        285.75","        286.35","        286.40","        286.43","    8564973","          2453264677.95","      80053"
"COALINDIA","EQ","07-Apr-2017","        286.40","        286.20","        286.20","        280.10","        284.75","        283.90","        282.54","   11862350","          3351604343.40","      77999"
"COALINDIA","EQ","10-Apr-2017","        283.90","        284.90","        288.60","        284.75","        286.20","        286.75","        287.09","    5200102","          1492894853.20","      43387"
"COALINDIA","EQ","11-Apr-2017","        286.75","        286.50","        290.40","        286.15","        289.00","        288.90","        289.03","    4064823","          1174863413.65","      37551"
"COALINDIA","EQ","12-Apr-2017","        288.90","        288.25","        291.85","        288.00","        290.00","        290.00","        289.98","    4747753","          1376736446.90","      29275"
"COALINDIA","EQ","13-Apr-2017","        290.00","        288.90","        291.55","        288.55","        291.50","        291.05","        290.77","    3847263","          1118653869.65","      31756"
"COALINDIA","EQ","17-Apr-2017","        291.05","        291.00","        291.00","        285.20","        285.40","        285.80","        287.23","    1515055","           435164552.50","      32662"
"COALINDIA","EQ","18-Apr-2017","        285.80","        283.00","        284.50","        278.70","        279.20","        279.25","        280.75","    4906059","          1377395457.95","      57831"
"COALINDIA","EQ","19-Apr-2017","        279.25","        278.50","        283.40","        276.10","        282.70","        282.70","        280.85","    3993645","          1121631791.05","      51434"
"COALINDIA","EQ","20-Apr-2017","        282.70","        283.90","        284.00","        278.10","        279.55","        279.40","        279.66","    3833330","          1072041934.65","      27767"
"COALINDIA","EQ","21-Apr-2017","        279.40","        280.95","        281.70","        276.40","        277.00","        277.00","        278.10","    3533868","           982769651.15","      31367"
"COALINDIA","EQ","24-Apr-2017","        277.00","        279.45","        279.45","        276.30","        277.05","        277.15","        277.82","    4077534","          1132814990.70","      21853"
"COALINDIA","EQ","25-Apr-2017","        277.15","        278.00","        278.90","        277.15","        278.40","        278.30","        277.94","    2431359","           675780020.90","      39592"
"COALINDIA","EQ","26-Apr-2017","        278.30","        278.90","        280.70","        276.00","        276.20","        276.65","        277.96","    2868393","           797292371.65","      35955"
"COALINDIA","EQ","27-Apr-2017","        276.65","        276.85","        277.90","        273.10","        273.55","        274.15","        275.36","    2586925","           712348133.35","      31050"
"COALINDIA","EQ","28-Apr-2017","        274.15","        274.15","        278.25","        274.15","        276.80","        276.65","        276.96","    2235812","           619224084.25","      27283"
"COALINDIA","EQ","02-May-2017","        276.65","        278.70","        278.70","        273.85","        274.70","        274.55","        275.91","    2101731","           579894336.00","      38450"
"COALINDIA","EQ","03-May-2017","        274.55","        277.40","        280.20","        275.00","        280.00","        279.55","        277.64","    2622769","           728193239.35","      30187"
"COALINDIA","EQ","04-May-2017","        279.55","        280.00","        281.60","        279.00","        280.05","        280.25","        280.43","    2230934","           625626322.85","      23373"
"COALINDIA","EQ","05-May-2017","        280.25","        282.00","        284.45","        278.05","        278.65","        278.50","        281.25","    5125398","          1441508649.35","      38681"
"COALINDIA","EQ","08-May-2017","        278.50","        281.00","        281.00","        278.20","        279.15","        279.10","        279.26","    1671179","           466688251.50","      15907"
"COALINDIA","EQ","09-May-2017","        279.10","        279.40","        280.15","        276.00","        278.20","        278.15","        277.94","    2466355","           685492414.75","      23984"
"COALINDIA","EQ","10-May-2017","        278.15","        277.70","        279.30","        277.10","        278.70","        278.55","        278.37","    1433509","           399043345.35","      18223"
"COALINDIA","EQ","11-May-2017","        278.55","        279.90","        280.00","        273.75","        274.55","        274.20","        275.89","    4892432","          1349789315.70","      40627"
"COALINDIA","EQ","12-May-2017","        274.20","        274.60","        278.05","        274.60","        276.70","        276.60","        277.05","    2692014","           745811042.35","      30185"
"COALINDIA","EQ","15-May-2017","        276.60","        277.25","        278.50","        277.25","        277.40","        277.75","        278.04","    2531633","           703885612.35","      21475"
"COALINDIA","EQ","16-May-2017","        277.75","        277.40","        277.70","        274.50","        276.55","        275.95","        275.56","    2258317","           622311237.80","      26593"
"COALINDIA","EQ","17-May-2017","        275.95","        275.20","        278.00","        275.00","        275.95","        276.35","        276.45","    2146326","           593349218.20","      26621"
"COALINDIA","EQ","18-May-2017","        276.35","        275.00","        278.40","        275.00","        276.00","        276.45","        277.31","    1619249","           449035817.25","      17776"
"COALINDIA","EQ","19-May-2017","        276.45","        278.40","        283.65","        275.75","        276.10","        276.25","        279.33","    4250348","          1187251390.05","      43861"
"COALINDIA","EQ","22-May-2017","        276.25","        277.35","        277.75","        273.50","        274.00","        273.85","        275.40","    1557880","           429035541.65","      28158"
"COALINDIA","EQ","23-May-2017","        273.85","        273.90","        274.80","        267.15","        267.80","        267.85","        269.91","    2984399","           805527247.20","      38666"
"COALINDIA","EQ","24-May-2017","        267.85","        268.30","        270.25","        261.00","        261.90","        261.75","        265.72","    3021594","           802898014.30","      39012"
"COALINDIA","EQ","25-May-2017","        261.75","        263.80","        266.25","        262.75","        265.90","        265.45","        264.85","    4127507","          1093162701.20","      38311"
"COALINDIA","EQ","26-May-2017","        265.45","        266.00","        269.25","        265.90","        268.10","        268.25","        268.27","    1843278","           494490160.45","      19231"
"COALINDIA","EQ","29-May-2017","        268.25","        270.00","        271.00","        265.75","        266.55","        267.30","        268.87","    3299175","           887043131.40","      31073"
"COALINDIA","EQ","30-May-2017","        267.30","        259.80","        268.60","        259.50","        267.75","        267.70","        263.83","    4782782","          1261851153.55","      52914"
"COALINDIA","EQ","31-May-2017","        267.70","        268.00","        268.90","        262.00","        263.10","        262.55","        263.92","    3555129","           938262882.10","      62001"
"COALINDIA","EQ","01-Jun-2017","        262.55","        263.00","        266.10","        262.75","        266.05","        265.35","        264.35","    1289229","           340808460.40","      13999"
"COALINDIA","EQ","02-Jun-2017","        265.35","        265.35","        270.25","        265.35","        268.20","        268.80","        268.58","    2602919","           699093158.85","      28655"
"COALINDIA","EQ","05-Jun-2017","        268.80","        267.45","        267.90","        263.70","        264.55","        264.55","        265.46","    3033579","           805305108.75","      33286"
"COALINDIA","EQ","06-Jun-2017","        264.55","        265.00","        265.30","        262.00","        262.40","        262.30","        262.85","    1340588","           352377439.35","      16405"
"COALINDIA","EQ","07-Jun-2017","        262.30","        263.00","        265.00","        262.50","        264.15","        264.40","        263.68","    1618299","           426715295.70","      25282"
"COALINDIA","EQ","08-Jun-2017","        264.40","        264.60","        264.75","        262.10","        262.30","        262.90","        263.33","    1404808","           369932122.35","      23863"
"COALINDIA","EQ","09-Jun-2017","        262.90","        264.00","        264.50","        261.00","        261.20","        261.50","        261.97","    1744203","           456921689.45","      24288"
